Date,Vegetable,Wholesale Price,Retail Price,Shopping Mall Price,Units
17-04-2022,Amla,50,61,71,1kg
17-04-2022,Ash gourd,16,19,22,1kg
17-04-2022,Baby Corn,50,61,71,1kg
17-04-2022,Banana Flower,20,24,28,1kg
17-04-2022,Capsicum,36,43,51,1kg
17-04-2022,Bitter Gourd,26,31,37,1kg
17-04-2022,Bottle Gourd,20,24,28,1kg
17-04-2022,Butter Beans,40,48,57,1kg
17-04-2022,Broad Beans,22,26,31,1kg
17-04-2022,Cabbage,20,24,28,1kg
17-04-2022,Carrot,26,31,37,1kg
17-04-2022,Cauliflower,22,26,31,1kg
17-04-2022,Cluster beans,31,37,44,1kg
17-04-2022,Coconut,22,26,31,1kg
17-04-2022,Colocasia Leaves,14,17,20,1kg
17-04-2022,Colocasia,23,27,33,1kg
17-04-2022,Coriander Leaves,11,13,15,1kg
17-04-2022,Corn,26,31,37,1kg
17-04-2022,Cucumber,15,18,21,1kg
17-04-2022,Curry Leaves,42,50,59,1kg
17-04-2022,Dill Leaves,13,16,18,1kg
17-04-2022,Drumsticks,40,48,57,1kg
17-04-2022,Brinjal,25,30,35,1kg
17-04-2022,Brinjal (Big),25,30,35,1kg
17-04-2022,Elephant Yam,24,29,34,1kg
17-04-2022,Fenugreek Leaves,14,17,20,1kg
17-04-2022,French Beans,25,30,35,1kg
17-04-2022,Garlic,64,77,91,1kg
17-04-2022,Ginger,37,45,52,1kg
17-04-2022,Onion Green,36,43,51,1kg
17-04-2022,Green Peas,47,57,67,1kg
17-04-2022,Ivy Gourd,33,40,47,1kg
17-04-2022,Lemon (Lime),37,45,52,1kg
17-04-2022,Mango Raw,57,69,81,1kg
17-04-2022,Mint Leaves,5,6,7,1kg
17-04-2022,Mushroom,77,93,109,1kg
17-04-2022,Mustard Leaves,20,24,28,1kg
17-04-2022,Ladies Finger,22,26,31,1kg
17-04-2022,Pumpkin,25,30,35,1kg
17-04-2022,Radish,18,22,26,1kg
17-04-2022,Ridge Gourd,28,34,40,1kg
17-04-2022,Shallot (Pearl Onion),33,40,47,1kg
17-04-2022,Snake Gourd,22,26,31,1kg
17-04-2022,Sorrel Leaves,11,13,15,1kg
17-04-2022,Spinach,15,18,21,1kg
17-04-2022,Sweet Potato,46,55,65,1kg
16-04-2022,Onion Big,21,25,30,1kg
16-04-2022,Onion Small,31,37,44,1kg
16-04-2022,Tomato,18,22,26,1kg
16-04-2022,Green Chilli,38,46,54,1kg
16-04-2022,Beetroot,21,25,30,1kg
16-04-2022,Potato,23,27,33,1kg
16-04-2022,Raw Banana (Plantain),10,12,14,1kg
16-04-2022,Amaranth Leaves,17,21,24,1kg
16-04-2022,Amla,50,61,71,1kg
16-04-2022,Ash gourd,21,25,30,1kg
16-04-2022,Baby Corn,49,59,70,1kg
16-04-2022,Banana Flower,18,22,26,1kg
16-04-2022,Capsicum,34,41,48,1kg
16-04-2022,Bitter Gourd,29,35,41,1kg
16-04-2022,Bottle Gourd,21,25,30,1kg
16-04-2022,Butter Beans,40,48,57,1kg
16-04-2022,Broad Beans,24,29,34,1kg
16-04-2022,Cabbage,20,24,28,1kg
16-04-2022,Carrot,27,32,38,1kg
16-04-2022,Cauliflower,22,26,31,1kg
16-04-2022,Cluster beans,31,37,44,1kg
16-04-2022,Coconut,19,23,27,1kg
16-04-2022,Colocasia Leaves,10,12,14,1kg
16-04-2022,Colocasia,27,32,38,1kg
16-04-2022,Coriander Leaves,11,13,15,1kg
16-04-2022,Corn,30,36,43,1kg
16-04-2022,Cucumber,15,18,21,1kg
16-04-2022,Curry Leaves,39,47,55,1kg
16-04-2022,Dill Leaves,13,16,18,1kg
16-04-2022,Drumsticks,60,72,85,1kg
16-04-2022,Brinjal,28,34,40,1kg
16-04-2022,Brinjal (Big),23,27,33,1kg
16-04-2022,Elephant Yam,31,37,44,1kg
16-04-2022,Fenugreek Leaves,11,13,15,1kg
16-04-2022,French Beans,25,30,35,1kg
16-04-2022,Garlic,65,79,92,1kg
16-04-2022,Ginger,40,48,57,1kg
16-04-2022,Onion Green,44,53,63,1kg
16-04-2022,Green Peas,49,59,70,1kg
16-04-2022,Ivy Gourd,33,40,47,1kg
16-04-2022,Lemon (Lime),39,47,55,1kg
16-04-2022,Mango Raw,54,65,77,1kg
16-04-2022,Mint Leaves,7,8,10,1kg
16-04-2022,Mushroom,88,106,125,1kg
16-04-2022,Mustard Leaves,20,24,28,1kg
16-04-2022,Ladies Finger,19,23,27,1kg
16-04-2022,Pumpkin,25,30,35,1kg
16-04-2022,Radish,19,23,27,1kg
16-04-2022,Ridge Gourd,30,36,43,1kg
16-04-2022,Shallot (Pearl Onion),30,36,43,1kg
16-04-2022,Snake Gourd,16,19,22,1kg
16-04-2022,Sorrel Leaves,10,12,14,1kg
16-04-2022,Spinach,15,18,21,1kg
16-04-2022,Sweet Potato,38,46,54,1kg
15-04-2022,Onion Big,21,25,30,1kg
15-04-2022,Onion Small,31,37,44,1kg
15-04-2022,Tomato,18,22,26,1kg
15-04-2022,Green Chilli,38,46,54,1kg
15-04-2022,Beetroot,21,25,30,1kg
15-04-2022,Potato,23,27,33,1kg
15-04-2022,Raw Banana (Plantain),10,12,14,1kg
15-04-2022,Amaranth Leaves,17,21,24,1kg
15-04-2022,Amla,50,61,71,1kg
15-04-2022,Ash gourd,21,25,30,1kg
15-04-2022,Baby Corn,49,59,70,1kg
15-04-2022,Banana Flower,18,22,26,1kg
15-04-2022,Capsicum,34,41,48,1kg
15-04-2022,Bitter Gourd,29,35,41,1kg
15-04-2022,Bottle Gourd,21,25,30,1kg
15-04-2022,Butter Beans,40,48,57,1kg
15-04-2022,Broad Beans,24,29,34,1kg
15-04-2022,Cabbage,20,24,28,1kg
15-04-2022,Carrot,27,32,38,1kg
15-04-2022,Cauliflower,22,26,31,1kg
15-04-2022,Cluster beans,31,37,44,1kg
15-04-2022,Coconut,19,23,27,1kg
15-04-2022,Colocasia Leaves,10,12,14,1kg
15-04-2022,Colocasia,27,32,38,1kg
15-04-2022,Coriander Leaves,11,13,15,1kg
15-04-2022,Corn,30,36,43,1kg
15-04-2022,Cucumber,15,18,21,1kg
15-04-2022,Curry Leaves,39,47,55,1kg
15-04-2022,Dill Leaves,13,16,18,1kg
15-04-2022,Drumsticks,60,72,85,1kg
15-04-2022,Brinjal,28,34,40,1kg
15-04-2022,Brinjal (Big),23,27,33,1kg
15-04-2022,Elephant Yam,31,37,44,1kg
15-04-2022,Fenugreek Leaves,11,13,15,1kg
15-04-2022,French Beans,25,30,35,1kg
15-04-2022,Garlic,65,79,92,1kg
15-04-2022,Ginger,40,48,57,1kg
15-04-2022,Onion Green,44,53,63,1kg
15-04-2022,Green Peas,49,59,70,1kg
15-04-2022,Ivy Gourd,33,40,47,1kg
15-04-2022,Lemon (Lime),39,47,55,1kg
15-04-2022,Mango Raw,54,65,77,1kg
15-04-2022,Mint Leaves,7,8,10,1kg
15-04-2022,Mushroom,88,106,125,1kg
15-04-2022,Mustard Leaves,20,24,28,1kg
15-04-2022,Ladies Finger,19,23,27,1kg
15-04-2022,Pumpkin,25,30,35,1kg
15-04-2022,Radish,19,23,27,1kg
15-04-2022,Ridge Gourd,30,36,43,1kg
15-04-2022,Shallot (Pearl Onion),30,36,43,1kg
15-04-2022,Snake Gourd,16,19,22,1kg
15-04-2022,Sorrel Leaves,10,12,14,1kg
15-04-2022,Spinach,15,18,21,1kg
15-04-2022,Sweet Potato,38,46,54,1kg
14-04-2022,Onion Big,21,25,30,1kg
14-04-2022,Onion Small,31,37,44,1kg
14-04-2022,Tomato,18,22,26,1kg
14-04-2022,Green Chilli,38,46,54,1kg
14-04-2022,Beetroot,21,25,30,1kg
14-04-2022,Potato,23,27,33,1kg
14-04-2022,Raw Banana (Plantain),10,12,14,1kg
14-04-2022,Amaranth Leaves,17,21,24,1kg
14-04-2022,Amla,50,61,71,1kg
14-04-2022,Ash gourd,21,25,30,1kg
14-04-2022,Baby Corn,49,59,70,1kg
14-04-2022,Banana Flower,18,22,26,1kg
14-04-2022,Capsicum,34,41,48,1kg
14-04-2022,Bitter Gourd,29,35,41,1kg
14-04-2022,Bottle Gourd,21,25,30,1kg
14-04-2022,Butter Beans,40,48,57,1kg
14-04-2022,Broad Beans,24,29,34,1kg
14-04-2022,Cabbage,20,24,28,1kg
14-04-2022,Carrot,27,32,38,1kg
14-04-2022,Cauliflower,22,26,31,1kg
14-04-2022,Cluster beans,31,37,44,1kg
14-04-2022,Coconut,19,23,27,1kg
14-04-2022,Colocasia Leaves,10,12,14,1kg
14-04-2022,Colocasia,27,32,38,1kg
14-04-2022,Coriander Leaves,11,13,15,1kg
14-04-2022,Corn,30,36,43,1kg
14-04-2022,Cucumber,15,18,21,1kg
14-04-2022,Curry Leaves,39,47,55,1kg
14-04-2022,Dill Leaves,13,16,18,1kg
14-04-2022,Drumsticks,60,72,85,1kg
14-04-2022,Brinjal,28,34,40,1kg
14-04-2022,Brinjal (Big),23,27,33,1kg
14-04-2022,Elephant Yam,31,37,44,1kg
14-04-2022,Fenugreek Leaves,11,13,15,1kg
14-04-2022,French Beans,25,30,35,1kg
14-04-2022,Garlic,65,79,92,1kg
14-04-2022,Ginger,40,48,57,1kg
14-04-2022,Onion Green,44,53,63,1kg
14-04-2022,Green Peas,49,59,70,1kg
14-04-2022,Ivy Gourd,33,40,47,1kg
14-04-2022,Lemon (Lime),39,47,55,1kg
14-04-2022,Mango Raw,54,65,77,1kg
14-04-2022,Mint Leaves,7,8,10,1kg
14-04-2022,Mushroom,88,106,125,1kg
14-04-2022,Mustard Leaves,20,24,28,1kg
14-04-2022,Ladies Finger,19,23,27,1kg
14-04-2022,Pumpkin,25,30,35,1kg
14-04-2022,Radish,19,23,27,1kg
14-04-2022,Ridge Gourd,30,36,43,1kg
14-04-2022,Shallot (Pearl Onion),30,36,43,1kg
14-04-2022,Snake Gourd,16,19,22,1kg
14-04-2022,Sorrel Leaves,10,12,14,1kg
14-04-2022,Spinach,15,18,21,1kg
14-04-2022,Sweet Potato,38,46,54,1kg
13-04-2022,Onion Big,21,25,30,1kg
13-04-2022,Onion Small,31,37,44,1kg
13-04-2022,Tomato,18,22,26,1kg
13-04-2022,Green Chilli,38,46,54,1kg
13-04-2022,Beetroot,21,25,30,1kg
13-04-2022,Potato,23,27,33,1kg
13-04-2022,Raw Banana (Plantain),10,12,14,1kg
13-04-2022,Amaranth Leaves,17,21,24,1kg
13-04-2022,Amla,50,61,71,1kg
13-04-2022,Ash gourd,21,25,30,1kg
13-04-2022,Baby Corn,49,59,70,1kg
13-04-2022,Banana Flower,18,22,26,1kg
13-04-2022,Capsicum,34,41,48,1kg
13-04-2022,Bitter Gourd,29,35,41,1kg
13-04-2022,Bottle Gourd,21,25,30,1kg
13-04-2022,Butter Beans,40,48,57,1kg
13-04-2022,Broad Beans,24,29,34,1kg
13-04-2022,Cabbage,20,24,28,1kg
13-04-2022,Carrot,27,32,38,1kg
13-04-2022,Cauliflower,22,26,31,1kg
13-04-2022,Cluster beans,31,37,44,1kg
13-04-2022,Coconut,19,23,27,1kg
13-04-2022,Colocasia Leaves,10,12,14,1kg
13-04-2022,Colocasia,27,32,38,1kg
13-04-2022,Coriander Leaves,11,13,15,1kg
13-04-2022,Corn,30,36,43,1kg
13-04-2022,Cucumber,15,18,21,1kg
13-04-2022,Curry Leaves,39,47,55,1kg
13-04-2022,Dill Leaves,13,16,18,1kg
13-04-2022,Drumsticks,60,72,85,1kg
13-04-2022,Brinjal,28,34,40,1kg
13-04-2022,Brinjal (Big),23,27,33,1kg
13-04-2022,Elephant Yam,31,37,44,1kg
13-04-2022,Fenugreek Leaves,11,13,15,1kg
13-04-2022,French Beans,25,30,35,1kg
13-04-2022,Garlic,65,79,92,1kg
13-04-2022,Ginger,40,48,57,1kg
13-04-2022,Onion Green,44,53,63,1kg
13-04-2022,Green Peas,49,59,70,1kg
13-04-2022,Ivy Gourd,33,40,47,1kg
13-04-2022,Lemon (Lime),39,47,55,1kg
13-04-2022,Mango Raw,54,65,77,1kg
13-04-2022,Mint Leaves,7,8,10,1kg
13-04-2022,Mushroom,88,106,125,1kg
13-04-2022,Mustard Leaves,20,24,28,1kg
13-04-2022,Ladies Finger,19,23,27,1kg
13-04-2022,Pumpkin,25,30,35,1kg
13-04-2022,Radish,19,23,27,1kg
13-04-2022,Ridge Gourd,30,36,43,1kg
13-04-2022,Shallot (Pearl Onion),30,36,43,1kg
13-04-2022,Snake Gourd,16,19,22,1kg
13-04-2022,Sorrel Leaves,10,12,14,1kg
13-04-2022,Spinach,15,18,21,1kg
13-04-2022,Sweet Potato,38,46,54,1kg
12-04-2022,Onion Big,21,25,30,1kg
12-04-2022,Onion Small,27,32,38,1kg
12-04-2022,Tomato,17,21,24,1kg
12-04-2022,Green Chilli,39,47,55,1kg
12-04-2022,Beetroot,22,26,31,1kg
12-04-2022,Potato,20,24,28,1kg
12-04-2022,Raw Banana (Plantain),9,10,13,1kg
12-04-2022,Amaranth Leaves,16,19,22,1kg
12-04-2022,Amla,50,61,71,1kg
12-04-2022,Ash gourd,22,26,31,1kg
12-04-2022,Baby Corn,42,50,59,1kg
12-04-2022,Banana Flower,19,23,27,1kg
12-04-2022,Capsicum,32,39,45,1kg
12-04-2022,Bitter Gourd,26,31,37,1kg
12-04-2022,Bottle Gourd,19,23,27,1kg
12-04-2022,Butter Beans,43,52,61,1kg
12-04-2022,Broad Beans,27,32,38,1kg
12-04-2022,Cabbage,23,27,33,1kg
12-04-2022,Carrot,25,30,35,1kg
12-04-2022,Cauliflower,25,30,35,1kg
12-04-2022,Cluster beans,38,46,54,1kg
12-04-2022,Coconut,19,23,27,1kg
12-04-2022,Colocasia Leaves,16,19,22,1kg
12-04-2022,Colocasia,22,26,31,1kg
12-04-2022,Coriander Leaves,11,13,15,1kg
12-04-2022,Corn,27,32,38,1kg
12-04-2022,Cucumber,12,14,17,1kg
12-04-2022,Curry Leaves,39,47,55,1kg
12-04-2022,Dill Leaves,12,14,17,1kg
12-04-2022,Drumsticks,40,48,57,1kg
12-04-2022,Brinjal,23,27,33,1kg
12-04-2022,Brinjal (Big),23,27,33,1kg
12-04-2022,Elephant Yam,28,34,40,1kg
12-04-2022,Fenugreek Leaves,12,14,17,1kg
12-04-2022,French Beans,24,29,34,1kg
12-04-2022,Garlic,60,72,85,1kg
12-04-2022,Ginger,43,52,61,1kg
12-04-2022,Onion Green,39,47,55,1kg
12-04-2022,Green Peas,44,53,63,1kg
12-04-2022,Ivy Gourd,29,35,41,1kg
12-04-2022,Lemon (Lime),36,43,51,1kg
12-04-2022,Mango Raw,55,66,78,1kg
12-04-2022,Mint Leaves,7,8,10,1kg
12-04-2022,Mushroom,85,103,121,1kg
12-04-2022,Mustard Leaves,16,19,22,1kg
12-04-2022,Ladies Finger,20,24,28,1kg
12-04-2022,Pumpkin,23,27,33,1kg
12-04-2022,Radish,18,22,26,1kg
12-04-2022,Ridge Gourd,24,29,34,1kg
12-04-2022,Shallot (Pearl Onion),34,41,48,1kg
12-04-2022,Snake Gourd,20,24,28,1kg
12-04-2022,Sorrel Leaves,13,16,18,1kg
12-04-2022,Spinach,13,16,18,1kg
12-04-2022,Sweet Potato,45,54,64,1kg
11-04-2022,Onion Big,21,25,30,1kg
11-04-2022,Onion Small,27,32,38,1kg
11-04-2022,Tomato,17,21,24,1kg
11-04-2022,Green Chilli,39,47,55,1kg
11-04-2022,Beetroot,22,26,31,1kg
11-04-2022,Potato,20,24,28,1kg
11-04-2022,Raw Banana (Plantain),9,10,13,1kg
11-04-2022,Amaranth Leaves,16,19,22,1kg
11-04-2022,Amla,50,61,71,1kg
11-04-2022,Ash gourd,22,26,31,1kg
11-04-2022,Baby Corn,42,50,59,1kg
11-04-2022,Banana Flower,19,23,27,1kg
11-04-2022,Capsicum,32,39,45,1kg
11-04-2022,Bitter Gourd,26,31,37,1kg
11-04-2022,Bottle Gourd,19,23,27,1kg
11-04-2022,Butter Beans,43,52,61,1kg
11-04-2022,Broad Beans,27,32,38,1kg
11-04-2022,Cabbage,23,27,33,1kg
11-04-2022,Carrot,25,30,35,1kg
11-04-2022,Cauliflower,25,30,35,1kg
11-04-2022,Cluster beans,38,46,54,1kg
11-04-2022,Coconut,19,23,27,1kg
11-04-2022,Colocasia Leaves,16,19,22,1kg
11-04-2022,Colocasia,22,26,31,1kg
11-04-2022,Coriander Leaves,11,13,15,1kg
11-04-2022,Corn,27,32,38,1kg
11-04-2022,Cucumber,12,14,17,1kg
11-04-2022,Curry Leaves,39,47,55,1kg
11-04-2022,Dill Leaves,12,14,17,1kg
11-04-2022,Drumsticks,40,48,57,1kg
11-04-2022,Brinjal,23,27,33,1kg
11-04-2022,Brinjal (Big),23,27,33,1kg
11-04-2022,Elephant Yam,28,34,40,1kg
11-04-2022,Fenugreek Leaves,12,14,17,1kg
11-04-2022,French Beans,24,29,34,1kg
11-04-2022,Garlic,60,72,85,1kg
11-04-2022,Ginger,43,52,61,1kg
11-04-2022,Onion Green,39,47,55,1kg
11-04-2022,Green Peas,44,53,63,1kg
11-04-2022,Ivy Gourd,29,35,41,1kg
11-04-2022,Lemon (Lime),36,43,51,1kg
11-04-2022,Mango Raw,55,66,78,1kg
11-04-2022,Mint Leaves,7,8,10,1kg
11-04-2022,Mushroom,85,103,121,1kg
11-04-2022,Mustard Leaves,16,19,22,1kg
11-04-2022,Ladies Finger,20,24,28,1kg
11-04-2022,Pumpkin,23,27,33,1kg
11-04-2022,Radish,18,22,26,1kg
11-04-2022,Ridge Gourd,24,29,34,1kg
11-04-2022,Shallot (Pearl Onion),34,41,48,1kg
11-04-2022,Snake Gourd,20,24,28,1kg
11-04-2022,Sorrel Leaves,13,16,18,1kg
11-04-2022,Spinach,13,16,18,1kg
11-04-2022,Sweet Potato,45,54,64,1kg
10-04-2022,Onion Big,21,25,30,1kg
10-04-2022,Onion Small,27,32,38,1kg
10-04-2022,Tomato,17,21,24,1kg
10-04-2022,Green Chilli,39,47,55,1kg
10-04-2022,Beetroot,22,26,31,1kg
10-04-2022,Potato,20,24,28,1kg
10-04-2022,Raw Banana (Plantain),9,10,13,1kg
10-04-2022,Amaranth Leaves,16,19,22,1kg
10-04-2022,Amla,50,61,71,1kg
10-04-2022,Ash gourd,22,26,31,1kg
10-04-2022,Baby Corn,42,50,59,1kg
10-04-2022,Banana Flower,19,23,27,1kg
10-04-2022,Capsicum,32,39,45,1kg
10-04-2022,Bitter Gourd,26,31,37,1kg
10-04-2022,Bottle Gourd,19,23,27,1kg
10-04-2022,Butter Beans,43,52,61,1kg
10-04-2022,Broad Beans,27,32,38,1kg
10-04-2022,Cabbage,23,27,33,1kg
10-04-2022,Carrot,25,30,35,1kg
10-04-2022,Cauliflower,25,30,35,1kg
10-04-2022,Cluster beans,38,46,54,1kg
10-04-2022,Coconut,19,23,27,1kg
10-04-2022,Colocasia Leaves,16,19,22,1kg
10-04-2022,Colocasia,22,26,31,1kg
10-04-2022,Coriander Leaves,11,13,15,1kg
10-04-2022,Corn,27,32,38,1kg
10-04-2022,Cucumber,12,14,17,1kg
10-04-2022,Curry Leaves,39,47,55,1kg
10-04-2022,Dill Leaves,12,14,17,1kg
10-04-2022,Drumsticks,40,48,57,1kg
10-04-2022,Brinjal,23,27,33,1kg
10-04-2022,Brinjal (Big),23,27,33,1kg
10-04-2022,Elephant Yam,28,34,40,1kg
10-04-2022,Fenugreek Leaves,12,14,17,1kg
10-04-2022,French Beans,24,29,34,1kg
10-04-2022,Garlic,60,72,85,1kg
10-04-2022,Ginger,43,52,61,1kg
10-04-2022,Onion Green,39,47,55,1kg
10-04-2022,Green Peas,44,53,63,1kg
10-04-2022,Ivy Gourd,29,35,41,1kg
10-04-2022,Lemon (Lime),36,43,51,1kg
10-04-2022,Mango Raw,55,66,78,1kg
10-04-2022,Mint Leaves,7,8,10,1kg
10-04-2022,Mushroom,85,103,121,1kg
10-04-2022,Mustard Leaves,16,19,22,1kg
10-04-2022,Ladies Finger,20,24,28,1kg
10-04-2022,Pumpkin,23,27,33,1kg
10-04-2022,Radish,18,22,26,1kg
10-04-2022,Ridge Gourd,24,29,34,1kg
10-04-2022,Shallot (Pearl Onion),34,41,48,1kg
10-04-2022,Snake Gourd,20,24,28,1kg
10-04-2022,Sorrel Leaves,13,16,18,1kg
10-04-2022,Spinach,13,16,18,1kg
10-04-2022,Sweet Potato,45,54,64,1kg
09-04-2022,Onion Big,19,23,27,1kg
09-04-2022,Onion Small,33,40,47,1kg
09-04-2022,Tomato,14,17,20,1kg
09-04-2022,Green Chilli,44,53,63,1kg
09-04-2022,Beetroot,20,24,28,1kg
09-04-2022,Potato,23,27,33,1kg
09-04-2022,Raw Banana (Plantain),7,8,10,1kg
09-04-2022,Amaranth Leaves,17,21,24,1kg
09-04-2022,Amla,50,61,71,1kg
09-04-2022,Ash gourd,20,24,28,1kg
09-04-2022,Baby Corn,48,58,68,1kg
09-04-2022,Banana Flower,18,22,26,1kg
09-04-2022,Capsicum,30,36,43,1kg
09-04-2022,Bitter Gourd,24,29,34,1kg
09-04-2022,Bottle Gourd,18,22,26,1kg
09-04-2022,Butter Beans,47,57,67,1kg
09-04-2022,Broad Beans,27,32,38,1kg
09-04-2022,Cabbage,22,26,31,1kg
09-04-2022,Carrot,27,32,38,1kg
09-04-2022,Cauliflower,24,29,34,1kg
09-04-2022,Cluster beans,35,42,50,1kg
09-04-2022,Coconut,27,32,38,1kg
09-04-2022,Colocasia Leaves,15,18,21,1kg
09-04-2022,Colocasia,24,29,34,1kg
09-04-2022,Coriander Leaves,11,13,15,1kg
09-04-2022,Corn,27,32,38,1kg
09-04-2022,Cucumber,15,18,21,1kg
09-04-2022,Curry Leaves,40,48,57,1kg
09-04-2022,Dill Leaves,13,16,18,1kg
09-04-2022,Drumsticks,50,61,71,1kg
09-04-2022,Brinjal,22,26,31,1kg
09-04-2022,Brinjal (Big),23,27,33,1kg
09-04-2022,Elephant Yam,25,30,35,1kg
09-04-2022,Fenugreek Leaves,14,17,20,1kg
09-04-2022,French Beans,27,32,38,1kg
09-04-2022,Garlic,63,76,90,1kg
09-04-2022,Ginger,38,46,54,1kg
09-04-2022,Onion Green,40,48,57,1kg
09-04-2022,Green Peas,49,59,70,1kg
09-04-2022,Ivy Gourd,26,31,37,1kg
09-04-2022,Lemon (Lime),37,45,52,1kg
09-04-2022,Mango Raw,58,70,83,1kg
09-04-2022,Mint Leaves,6,7,8,1kg
09-04-2022,Mushroom,73,88,104,1kg
09-04-2022,Mustard Leaves,19,23,27,1kg
09-04-2022,Ladies Finger,18,22,26,1kg
09-04-2022,Pumpkin,26,31,37,1kg
09-04-2022,Radish,22,26,31,1kg
09-04-2022,Ridge Gourd,22,26,31,1kg
09-04-2022,Shallot (Pearl Onion),34,41,48,1kg
09-04-2022,Snake Gourd,17,21,24,1kg
09-04-2022,Sorrel Leaves,13,16,18,1kg
09-04-2022,Spinach,12,14,17,1kg
09-04-2022,Sweet Potato,41,49,58,1kg
08-04-2022,Onion Big,19,23,27,1kg
08-04-2022,Onion Small,33,40,47,1kg
08-04-2022,Tomato,14,17,20,1kg
08-04-2022,Green Chilli,44,53,63,1kg
08-04-2022,Beetroot,20,24,28,1kg
08-04-2022,Potato,23,27,33,1kg
08-04-2022,Raw Banana (Plantain),7,8,10,1kg
08-04-2022,Amaranth Leaves,17,21,24,1kg
08-04-2022,Amla,50,61,71,1kg
08-04-2022,Ash gourd,20,24,28,1kg
08-04-2022,Baby Corn,48,58,68,1kg
08-04-2022,Banana Flower,18,22,26,1kg
08-04-2022,Capsicum,30,36,43,1kg
08-04-2022,Bitter Gourd,24,29,34,1kg
08-04-2022,Bottle Gourd,18,22,26,1kg
08-04-2022,Butter Beans,47,57,67,1kg
08-04-2022,Broad Beans,27,32,38,1kg
08-04-2022,Cabbage,22,26,31,1kg
08-04-2022,Carrot,27,32,38,1kg
08-04-2022,Cauliflower,24,29,34,1kg
08-04-2022,Cluster beans,35,42,50,1kg
08-04-2022,Coconut,27,32,38,1kg
08-04-2022,Colocasia Leaves,15,18,21,1kg
08-04-2022,Colocasia,24,29,34,1kg
08-04-2022,Coriander Leaves,11,13,15,1kg
08-04-2022,Corn,27,32,38,1kg
08-04-2022,Cucumber,15,18,21,1kg
08-04-2022,Curry Leaves,40,48,57,1kg
08-04-2022,Dill Leaves,13,16,18,1kg
08-04-2022,Drumsticks,50,61,71,1kg
08-04-2022,Brinjal,22,26,31,1kg
08-04-2022,Brinjal (Big),23,27,33,1kg
08-04-2022,Elephant Yam,25,30,35,1kg
08-04-2022,Fenugreek Leaves,14,17,20,1kg
08-04-2022,French Beans,27,32,38,1kg
08-04-2022,Garlic,63,76,90,1kg
08-04-2022,Ginger,38,46,54,1kg
08-04-2022,Onion Green,40,48,57,1kg
08-04-2022,Green Peas,49,59,70,1kg
08-04-2022,Ivy Gourd,26,31,37,1kg
08-04-2022,Lemon (Lime),37,45,52,1kg
08-04-2022,Mango Raw,58,70,83,1kg
08-04-2022,Mint Leaves,6,7,8,1kg
08-04-2022,Mushroom,73,88,104,1kg
08-04-2022,Mustard Leaves,19,23,27,1kg
08-04-2022,Ladies Finger,18,22,26,1kg
08-04-2022,Pumpkin,26,31,37,1kg
08-04-2022,Radish,22,26,31,1kg
08-04-2022,Ridge Gourd,22,26,31,1kg
08-04-2022,Shallot (Pearl Onion),34,41,48,1kg
08-04-2022,Snake Gourd,17,21,24,1kg
08-04-2022,Sorrel Leaves,13,16,18,1kg
08-04-2022,Spinach,12,14,17,1kg
08-04-2022,Sweet Potato,41,49,58,1kg
07-04-2022,Onion Big,19,23,27,1kg
07-04-2022,Onion Small,33,40,47,1kg
07-04-2022,Tomato,14,17,20,1kg
07-04-2022,Green Chilli,44,53,63,1kg
07-04-2022,Beetroot,20,24,28,1kg
07-04-2022,Potato,23,27,33,1kg
07-04-2022,Raw Banana (Plantain),7,8,10,1kg
07-04-2022,Amaranth Leaves,17,21,24,1kg
07-04-2022,Amla,50,61,71,1kg
07-04-2022,Ash gourd,20,24,28,1kg
07-04-2022,Baby Corn,48,58,68,1kg
07-04-2022,Banana Flower,18,22,26,1kg
07-04-2022,Capsicum,30,36,43,1kg
07-04-2022,Bitter Gourd,24,29,34,1kg
07-04-2022,Bottle Gourd,18,22,26,1kg
07-04-2022,Butter Beans,47,57,67,1kg
07-04-2022,Broad Beans,27,32,38,1kg
07-04-2022,Cabbage,22,26,31,1kg
07-04-2022,Carrot,27,32,38,1kg
07-04-2022,Cauliflower,24,29,34,1kg
07-04-2022,Cluster beans,35,42,50,1kg
07-04-2022,Coconut,27,32,38,1kg
07-04-2022,Colocasia Leaves,15,18,21,1kg
07-04-2022,Colocasia,24,29,34,1kg
07-04-2022,Coriander Leaves,11,13,15,1kg
07-04-2022,Corn,27,32,38,1kg
07-04-2022,Cucumber,15,18,21,1kg
07-04-2022,Curry Leaves,40,48,57,1kg
07-04-2022,Dill Leaves,13,16,18,1kg
07-04-2022,Drumsticks,50,61,71,1kg
07-04-2022,Brinjal,22,26,31,1kg
07-04-2022,Brinjal (Big),23,27,33,1kg
07-04-2022,Elephant Yam,25,30,35,1kg
07-04-2022,Fenugreek Leaves,14,17,20,1kg
07-04-2022,French Beans,27,32,38,1kg
07-04-2022,Garlic,63,76,90,1kg
07-04-2022,Ginger,38,46,54,1kg
07-04-2022,Onion Green,40,48,57,1kg
07-04-2022,Green Peas,49,59,70,1kg
07-04-2022,Ivy Gourd,26,31,37,1kg
07-04-2022,Lemon (Lime),37,45,52,1kg
07-04-2022,Mango Raw,58,70,83,1kg
07-04-2022,Mint Leaves,6,7,8,1kg
07-04-2022,Mushroom,73,88,104,1kg
07-04-2022,Mustard Leaves,19,23,27,1kg
